Name,Latitude,Longitude
"ronde bruere",47.606566,-1.983238
"rahimarpara",24.9,89.4833333
"kamenka",41.4666667,25.6833333
"kimiskan",-6.499,105.8943
"theinstetten",48.183333,15.05
"ait toumert",31.415185,-6.24232
"henstedt",52.866667,8.833333
"kiliabo",-22.8666667,44.35
"makuty",54.05,25.8666667
"boshkatovo",53.160708,36.248493
"wola piasecka",51.136276,22.812416
"la abella",41.758923,2.247502
"rahatkot",35.080066,72.479264
"brzoza stadnicka",50.199524,22.284951
"nimrana",27.983333,76.383333
"kranding",-6.8726,109.6571
"betoungou",4.75,13.55
"sitio juvenal b. franco",-26.1205,-49.2985
"tungawayin",9.516667,6.266667
"apiakpo-alacha",5.30555,7.577379
"banda rallanwala",32.803997,71.186937
"piaz darak",34.082088,63.034573
"lutangjiao",29.051151,119.110204
"niazagheh",33.8588,49.0293
"nazlat ismant",27.9,30.7166667
"hazzah",36.1111111,43.9191667
"khallave",36.715278,39.148333
"pa"idnan-e `olya",31.198333,56.48
"ederi",27.5,13.2666667
"voskresenkoye",52.696377,39.682144
"liliugoukou",39.996795,122.099311
"tipo satu",-5.106185,105.120883
"dudi",34.683333,74.45
"kami-mokoto",43.792778,144.300556
"pydosova",59.849773,54.674153
"banda baru",32.525,71.225
"nan migoine",20.05,-72.8
"catoca",-10.15,14.916667
"dochon",38.075,128.025556
"ewhotie",5.546076,6.148912
"lingdi zhen",25.869197,116.812691
"bwanga-bwina",-2.6166667,31.8
"byuregavan",40.3147222,44.5936111
"jigoreasa",45.45,23.266667
"sungai kelau",3.7446,101.9845
"oliki",59.762848,29.915595
"nimmsila",11.1666667,-7.5666667
"los cangilones",21.5833333,-77.7
"mikulina",43.054722,20.846667
"fredonia hill",31.5922222,-94.6644444
"berceruelo",41.580325,-5.032668
"kunnurum",38.8758333,125.4836111
"cadgee",-36.15,149.916667
"boca lagarto",17.9,-96.216667
"vambia",-18.9166667,178.4833333
"utz",52.383333,11.85
"mankene",8.8333333,-12.1166667
"coorparoo",-27.5,153.05
"coentral das barreiras",40.060645,-8.190068
"`aliabad-e kahriz sang",32.6267,51.4811
"manack",32.3283333,-86.5111111
"saharpar",23.3041667,90.9491667
"hoogen-rooy",51.466667,4.833333
"souvanna khili",15.383333,105.816667
"obzhile",47.987356,29.379558
"orendzhik",36.908333,36.262222
"wood dalling",52.8,1.1
"velke bielice",48.6333333,18.35
"murzatay",44.033333,67.266667
"jarandeh",36.700082,49.79176
"sosalli",39.4380556,127.3430556
"penebougou",13.6333333,-8.6
"ciganung",-6.8157,108.6078
"ohoirat",-5.316667,133.166667
"rejomulyo dua",-7.567222,110.170556
"bid zard-e bala",29.3765,52.6766
"bafwazenge",1.133333,26.783333
"pogodki",54.026513,18.321262
"sar-e `olyad",34.298018,66.402038
"antafianambity",-13.2833333,48.3333333
"al burayqah",30.4166667,19.5786111
"bantar wetan",-7.451667,109.510833
"haute parthe",49.440912,6.20311
"kaive",57.05,25.6333333
"gobekveren",39.608304,40.849535
"kauthlama gana",10.743368,12.79621
"mbaker",7.4866,8.7713
"garhchumbak",22.359722,88.052778
"koskinas",39.5,22.0166667
"torbellan",10.1194444,-69.1172222
"`izbat `abdallah `izzat",30.7983333,30.5194444
"dhok sherkhan",32.819614,72.014937
"huntu selatan dusun satu",0.596,123.0833
"mohekou",32.516667,116.516667
"komendaty",57.791013,54.774647
"samoeng",18.848056,98.732417
"lagodovka",47.614205,32.956863
"lake delton",43.6011111,-89.7936111
"stanyany",55.8333333,24.3666667
"la mina fortuna",-35.833333,-70.75
"ti coma",18.8666667,-73.05
"binawach",35.20634,69.201536
"forio d'ischia",40.733333,13.85
"memuro",42.906667,143.050556
"comocoxico",-14.533333,-42.283333
"tuape",30.133333,-110.7
"parokheyl'",33.530724,69.880325
"chah-e guran",31.8451,60.4651
"liaoci",18.491475,109.828872
"lava",50.783333,5.666667
"staraya tavolzhanka",50.327366,36.806726
"yaratova",52.566,57.9657
"kpabi",8.9166667,0.0833333
"ndanomango",-8.45,118.5068
"shaharakkan",26.0752778,50.5013889
"ajanani",-16.1666667,-69.0
"domfessel",48.952046,7.152835
"bel rhalmia",32.528859,-8.868623
"quio",-6.283333,15.166667
"mcgraths hill",-33.615509,150.833725
"gradska chast",42.6666667,23.4666667
"sokuankang",23.5166667,119.5833333
"driveniki",56.6,26.4166667
"garuva acima",-25.983324,-48.878435
"donje krnjino",43.107222,22.413333
"cassdorf",51.016667,9.366667
"la higueras",21.683333,-105.333333
"pasqui",9.919631,-83.846168
"pasonobenu",-9.5502,119.1705
"miresil",11.9666667,17.2
"qabilat awlad jabir",32.0,12.3333333
"hekmatestan",32.676,52.7559
"my phuoc tay",10.45,106.116667
"huanghuadong",28.477461,114.141116
"ban hlem nod",7.816667,100.05
"shorts mill",34.5725,-83.4927778
"julia norte",21.2111111,-78.1722222
"long bawang",3.8,115.566667
"achargaon",24.55,90.7333333
"alushta",44.676307,34.407785
"selishche",42.0080556,22.9591667
"algtan",59.3,12.3
"uzawo",10.458706,5.676939
"beni m'hamed",34.984841,-5.595041
"kafr sa`d biheiri",30.3666667,31.3333333
"unihuche",-15.3166667,-69.95
"sanghaktong",38.1397222,125.7680556
"paohsinchi",31.887778,116.52
"mark mahala",42.256389,21.111389
"malaya buromka",49.648717,32.597701
"al kawm al asfar",26.7616667,31.4205556
"fireside",41.2263889,-82.9119444
"dangollagama",8.1166667,80.4333333
"utu etim",5.005769,7.613034
"sprygi",57.566667,51.083333
"nasaiyani",-17.5,178.0
"moranzani",45.433333,12.233333
"sorkhdeh-e fathabad",34.8806,46.0473
"milyutinka",51.94,61.138611
"khoda'i",35.6921,48.209
"garatuba",-25.35,-49.15
"zolotovka",57.256916,41.676555
"shuangzhong zhen",29.742961,116.22426
"agnanda",39.4741667,21.0783333
"sangeorgiu-de-padure",46.433333,24.833333
"bleijenbeek",51.634805,6.050921
"tjipamingkis 2",-7.294032,106.83879
"kilmichael glassary",56.083333,-5.45
"nyampai",-6.778889,107.529722
"kestad",59.35,12.3
"cabo muatimamba",-24.0413889,34.7397222
"mzoudia",31.581428,-8.494968
"tisselskog",58.883056,12.383056
"lang nuit",15.116667,108.433333
"ban pong pueai",18.320043,103.530565
"tri vode",41.3958333,22.6316667
"kampung hulu rening",3.4861,101.6952
"sainte-eulalie-d'eymet",44.700001,0.366667
"quimuguiama",-8.478039,14.575953
"feshah-e sofla",33.700833,57.0
"unguwar bage",12.39776,6.711825
"los curaries",10.27,-70.3016667
"gualdim",40.299857,-8.073183
"pisikovci",45.3902778,17.5086111
"bwila",-5.833333,14.083333
"thon luong chanh",16.733333,107.283333
"daoliuyang",25.958889,119.121667
"phumi dak por",11.8,106.1666667
"`izbat khalaf",29.2627778,30.6963889
"mys kamennyy",68.533333,73.4
"neuseggebruch",52.3,9.1
"agbeninou",8.15,1.0666667
"peitun",34.883333,116.916667
"as sulay`a'",27.506783,41.464346
"zhuravka vtoraya",51.135074,36.876164
"kyettawza",22.75,95.2333333
"wall house",15.2833333,-61.3833333
"zangballong",9.5666667,-0.9666667
"fetekro",7.810501,-4.691372
"dahaneh abkesh",33.113333,58.843889
"zernsdorf",52.3,13.7
"leesville glens",40.4877778,-81.1916667
"sukhorovskiye",61.583333,67.833333
"shivenau",54.667003,20.962414
"krajmeravac",42.483056,20.932778
"fojiatan",29.826275,118.656135
"caotanxu",32.039526,120.021937
"brce",45.5741667,14.1913889
"penon del obispo",27.0,-101.816667
"jabucno",43.019167,19.674167
"bufa",49.916667,5.25
"bantan grande",14.652778,120.570833
"yaranbegi",35.7538889,45.1188889
"powell ridge",30.605,-91.9113889
"cajomares",11.183333,-72.3
"deustua",-15.6333333,-70.35
"ikhe-bulagyn-khure",45.35,113.1333333
"naemyonni",38.5775,128.2836111
"lager joh",32.425146,65.135482
"karlsdal",60.178056,19.523333
"kolonia dratow pierwszy",51.382897,22.926575
"hsinshangli",22.6666667,120.3166667
"rangro",32.760462,74.168293
"bolshoye pishchalino",56.215649,34.682573
"gena 2",-6.1833333,144.9166667
"moshwana",-25.3833333,25.3
"lumaonang",29.509245,110.380646
"kuri-bal'",4.833611,42.915833
"citanjung wetan",-7.080556,107.595833
"aritapu",-9.9666667,149.6833333
"jikwo",10.164245,6.764144
"revlan",63.583333,10.783333
"malaumont",48.782392,5.492494
"bolshaya gogulyata",59.806389,56.178333
"labonary",55.2666667,25.7666667
"ban gnotlong",20.489444,104.103889
"tauantauan",7.883333,124.716944
"ffestiniog",52.95,-3.933333
"naiva",-14.9277778,40.6255556
"aksyukhnovo",56.3155,29.7701
"rollos de arriba",37.928578,-2.055147
"sadilov cair",44.0305556,19.0705556
"ban na xay",18.2,103.066667
"semulap",3.3649,98.2308
"utkivka",49.785833,36.075278
"sirkeoglukoy",40.318229,35.35964
"woodseats",53.333333,-1.466667
"talmon c",31.933333,35.116667
"felsocsolyos",46.4426,19.797243
"pogorzyna",49.688388,21.333344
"pers",31.469338,67.303752
"zaojunmiao",33.75281,112.433684
"veaux",44.212341,5.203601
"belomorye",64.2917,40.8948
"starje",40.3580556,20.7180556
"mpenkuro",5.9166667,-1.85
"apocon",7.431,125.8237
"dayantun",39.471478,122.118163
"drahoraz",50.358193,15.286954
"calichales",14.9,-88.35
"verdwaal",-23.1333333,16.55
"buttuteneng",-3.4576,119.4074
"petarniza",43.3166667,24.4833333
"kampong jegor",5.8,102.016667
"wellingtonbridge",52.2633333,-6.7783333
"cieliczanka",53.190253,23.384324
"boulder flats",42.9127778,-108.7983333
"mohammad khani",33.385278,47.334722
"gongonbili",10.2,-3.2
"wat ong kar",11.6166667,104.7333333
"huk",31.733101,51.690693
"ban nakhoay",19.371944,103.266667
"kurizo kelay",31.549215,64.974456
"tyutyunchuki",51.172117,28.642035
"ban mo som",18.25,99.45
"nova kapela",45.8844444,16.5797222
"hanabuchihama",38.298838,141.087203
"dangsaba",-7.0752,113.1405
"mittelsmoor",53.15,9.033333
"voatavolava",-22.65,45.35
"piniai fula kunda",13.55,-15.2833333
"ban pak touei",14.85,105.933333
"rancho sabino gordo",25.166667,-99.95
"lantienshih",27.688333,111.664167
"cimikoy",37.030556,31.850833
"awan labana",31.781389,74.461389
"serlaukis",55.4988889,21.8361111
"kafr mahgub el-hut",30.7833333,31.9833333
"bubnow",50.657657,24.830288
"atet kyaukkhok",19.7,94.4833333
"anteny",-22.1833333,44.2166667
"berlebeck",51.883333,8.866667
"tchipuoio",-12.219391,15.059772
"helikir",-9.7205,119.8876
"sibigio",2.8385,95.9131
"cauaruar",11.1,-15.0
"mtibangi",-9.9333333,37.55
"sincha alage",12.1,-14.65
"kondea",35.1041667,33.7166667
"rinqengang",27.41,88.91
"ban krok duan ha",14.833333,102.016667
"lavrovskaya",60.85053,42.104702
"valle nacional",25.066667,-104.5
"siyongi",-14.8,24.05
"castle dawson",18.0833333,-76.7166667
"xingzhentun",45.04779,127.882456
"chamsangni",39.6022222,126.1138889
"wumaido",30.501,91.701
"bosyry",48.936954,26.157339
"mosyukovka",53.614385,37.674439
"muang thathom",19.0,103.6
"caserio pardales",38.962536,-2.27926
"chamchaedo",39.4188889,124.7258333
"langsjoryd",56.383333,15.166667
"kwa-pikoli",-33.194414,26.973343
"qoikang",29.102,90.902
"sebitiokho",14.7358333,-17.1461111
"laykov chukar",41.5,24.95
"shosen",36.5574,129.4031
"nansasait",16.727072,120.791641
"krasnosludskoye",58.188345,56.465767
"qianshidian",33.625,115.866667
"cilame kulon",-7.0202,107.8527
"melawondi",-26.416667,152.666667
"el cardonalito",10.1955556,-70.0905556
"xiheshan jiedao",31.443022,118.348932
"yetato",24.908056,-107.408333
"kananneh",7.0305556,-9.4855556
"sharavka",50.4,83.433333
"lacey forest",38.8827778,-77.1294444
"palohlavy",50.643497,14.873164
"talanca",-7.427,106.7526
"dabaoyang",27.406089,120.190682
"wuzhah",33.650091,70.090862
"kaluta",35.036774,69.287746
"konoguindi beri",13.3666667,2.8666667
"navrongo saboro",10.9166667,-1.1
"odum",56.311808,10.134075
"koczargi stare",52.265404,20.792063
"velji breg",42.931667,20.678056
"presailles",44.902756,4.028268
"glebowice",51.447858,16.738092
"goth nawab jam nawaz ali khan",25.780912,68.859467
"hunjiagou",33.552479,106.895625
"pochinok ozerskiy",61.2,44.7
"woghabal",34.483333,74.230556
"malomhely",46.266667,17.033333
"muraukwa",-4.833333,136.7
"kigemu",-6.6789,108.5474
"iaunegbon",6.862131,6.450198
"sasahia",-15.9666667,46.0666667
"yanjiacun",28.665223,116.514705
"dahanah-ye ab",37.048915,70.633483
"bugaje",12.994433,7.3796
"il-gudja",35.849167,14.503056
"mednikay",55.3333333,23.7833333
"telemaco borba",-24.35,-50.616667
"tourinnes-saint-lambert",50.633333,4.716667
"ghiosesti",45.25,25.616667
"chiguiros",4.569862,-73.099759
"moladish",35.098701,70.943985
"mcgivney",46.366667,-66.566667
"vester vedsted",55.290537,8.680572
"slawice szlacheckie",50.316667,20.083333
"gliden",36.3202778,-76.6144444
"rybezhno",60.344748,33.098126
"garbutt",43.0127778,-77.7919444
"la gaiete",-20.2136111,57.7244444
"dusun 1 purworejo",0.7129,124.3964
"bolenggo",-8.616921,121.544398
"neima",24.5333333,120.8333333
"phum prey dambang",11.75,105.25
"hazouane",36.4,37.4
"douar ez zergoun",37.266667,9.75
"kampong segambut dalam",3.166667,101.65
"panarino",53.193353,37.056596
"malkeyevo",55.3242,47.813
"pydri",59.375,26.7116667
"fish river mouth",-33.498452,27.130813
"nanga's",4.65,12.45
"martsbrannan",64.383333,19.9
"polol",20.533333,-89.483333
"little plains",40.8505556,-73.3661111
"cub cub",16.3333333,38.6333333
"zavolinye",55.582292,38.96195
"ongon suma elesete",45.6666667,113.0833333
"krukira",14.1666667,-83.3166667
"klubbacken",61.033333,16.783333
"almeirinhos",39.014089,-9.236255
"ladrillera",32.681389,-114.7575
"verzova",37.4666667,22.5166667
"west augusta",38.27,-79.3080556
"radau",47.716667,13.533333
"songwondu",34.205556,126.603333
"choza padres",-17.2666667,-64.3333333
"pietrzykowo golabki",52.733065,23.113451
"elagammillewa",7.85,80.15
"pasirkampung",-6.748056,107.033333
"gor gor",30.772049,48.96733
"pozos de mondar",40.989575,-5.944379
"bayt az zumaykir",13.2616667,43.4919444
"saint-aubin-d'ecrosville",49.142571,0.993997
"matsuzaka",34.566667,136.533333
"tagolilie",5.949516,-5.703452
"sirarou",9.5880556,2.6444444
"el arroyo de verdelecho",37.126854,-2.471571
"taitousi",37.370278,116.39
"cooley",31.1766667,-92.4841667
"huangjueao",28.898641,105.997229
"tucuruvi",-21.633333,-51.1
"douar zaklit",34.236576,-4.715242
"tianpuwan",30.553001,115.288326
"matumbwa",-14.3666667,33.9166667
"sakmara",51.984377,55.333799
"korobeina",56.609086,36.05403
"lente akker",50.916667,3.266667
"ban pong klang nam",19.878334,99.469
"tokhiso",59.2022222,24.6611111
"chikecun",26.564993,117.722
"sowanda number 2",-3.4333333,141.0666667
"nongba",3.466667,23.633333
"wolla",35.366667,129.15
"sumbermulya",-0.9378,122.2544
"miguel zamora",-12.4,15.45
"sevari",43.352778,19.343056
"malaya dolzhonkova",51.7515,35.8492
"ban kut chan",17.803777,103.834633
"toiri",37.14,126.923611
"yingshangcun",34.113952,109.331069
"kudikhaneh",33.679883,66.446744
"pinagtambangan",14.183333,122.766667
"morirato",25.316667,-107.333333
"ujhazhelyek",46.6,17.266667
"somogyszil",46.518812,17.998185
"unterjettingen",48.566667,8.783333
"lamarna",32.760176,-7.831411
"naj` ghaydan",28.8752778,30.7975
"rabszek",46.416667,22.016667
"kandhara",21.05,85.55
"makaya",-3.366667,18.033333
"kallm i vogel",40.77,19.6491667
"chigwolli",37.5254,128.9142
"morne gelin",18.6,-74.1666667
"gengcheng",30.230435,118.158974
"shioe",35.666667,134.966667
"kelungkung",-8.5518,117.3368
"khvajeh kowt",33.351945,69.511945
"oberlandshaag",48.35,14.033333
"baskeleh-ye garmeh",33.9451,46.2679
"mystkowiec stary",52.632788,21.260363
"qawagh",36.1333333,43.6833333
"cheil'dag",40.283063,49.280744
"kenigsau",49.380045,23.781017
"nagy-szeben",45.8,24.15
"actiepa",17.35,-92.165278
"xirokambi",36.9666667,22.45
"ma-li",23.2833333,98.2166667
"porcu mannu",39.166667,8.65
"pouilly-le-fort",48.584523,2.629186
"bilamik",35.545612,75.103866
"sankar chandra",23.6,88.9
"faweng",7.8041667,28.8511111
"buitya",-0.2666667,29.8833333
"ban nong lao",15.816667,103.033333
"novoye aleksandrovskoye",55.866667,87.5
"digmajhi",23.35,89.5833333
"ban bung khaen",13.583333,102.466667
"mohra bandili",33.45,74.130556
"hohsingchen",31.83431,121.636682
"obergallsbach",48.3,13.95
"ban mae chok",18.642639,98.306695
"pitati",29.941007,71.012618
"mancubal",10.4898,123.1094
"sarmayu",66.566667,62.25
"capnjak",45.0883333,16.8994444
"tulusaju",-8.170016,112.713998
"antsasavilahy",-25.2666667,44.5833333
"baborocahui",27.383333,-109.533333
"shungul mafuula",0.2555556,42.7713889
"listrac-de-dineze",44.76211,0.047163
"zhuangbian",25.638333,118.977222
"heideheim",53.057522,6.587998
"bariema",32.0,91.9
"ab bid-e lalah",30.168121,51.734369
"aniwas",33.261111,74.047222
"skoldunga",58.1,11.983333
"sherbilanddanna",34.540712,73.116001
"bynza",49.55,136.816667
"agasibeyli",41.133333,49.116667
"ederveen",52.062661,5.588548
"sanshengyong",44.816667,125.433333
"pomorskoye",73.283333,54.0
"pampa de huaguil",-7.8586111,-77.7766667
"hauskje",59.216667,6.133333
"millidere",38.382255,35.586486
"lechagua",-41.883333,-73.85
"wanghualing",26.544035,115.905722
"semakova",48.007298,24.969519
"richlands",-34.316667,149.816667
"sarab-e bala",27.5773,57.1592
"gomisdzhvari",41.8316667,44.5025
"piadong",35.781022,127.096405
"phumi pou rodth",12.85,104.6
"laurelford",39.4661111,-76.6775
"petrestii de sus",46.55,23.65
"leylaneh",36.2019,45.5795
"kwambi",-7.95,21.966667
"fountain gap",38.3875,-90.255
"ambatoampanga",-18.2833333,47.6166667
"pinchuga",58.374167,96.896944
"ulaan husa suma",49.0333333,89.3833333
"iloty",-22.9666667,46.6666667
"eskilodi",37.652323,42.061958
"maztales",57.7558333,24.9561111
"fresnillo de duero",41.647003,-3.645581
"kashabowie",48.65,-90.433333
"truong xuan",16.65,107.266667
"pa'in rud beneh",37.263633,50.03968
"vyapatamo",-12.6166667,33.3166667
"vetlyanka",47.635,46.632222
"mabelreign",-17.7905556,31.0013889
"boudifou",6.7,16.7833333
"kheurbet aayoun",32.7158333,35.6641667
"obertriesting",48.05,15.883333
"djarung-muda",3.2058,98.4984
"bezuglovka",51.993904,31.909859
"bahrinesti",47.856389,28.242222
"barraca de seringueiro",-7.033333,-58.816667
"biezenmortel",51.624582,5.179137
"kaior",7.066667,8.716667
"ban done tio",16.516667,105.283333
"vercjerova",44.716667,22.483333
"naycigh",34.341667,67.493333
"garrison ridge",39.4172222,-76.7875
"backarbo",60.25,15.9
"zevr",25.916667,58.116667
"haduumsan",36.3908,128.8664
"phai khon",21.433333,103.966667
"qayum khan",28.097222,68.958333
"sitio meu paraiso",-23.214444,-46.560833
"lanneanou",48.488663,-3.673107
"kwanil",34.907945,128.392955
"longpangang",29.094722,110.374511
"bouli heri",14.6333333,-15.6333333
"al jurak",33.216667,59.216667
"sekhebade",10.3,-14.05
"paytow joy",35.197362,68.32528
"phumi trapeang anchut",10.55,104.3
"khwaja-khedzr",35.997666,69.095123
"kuduti",23.3666667,90.95
"`izbat nabil",31.2361111,31.125
"kerar",40.281196,48.366223
"koroserdo",48.083333,22.5
"pedro diaz",23.25,-99.583333
"ban khamkhiao nua",17.066667,105.333333
"waimahui",-9.3166667,161.15
"ban mae hae",18.373333,98.077222
"monmarves",44.700646,0.609634
"hitzelsberg",49.25,12.533333
"chekanghsu",22.785558,112.230186
"ban bung krao",14.733333,100.25
"goth allah dad khan misrani",28.3211,67.9078
"gazikeh",28.8683,60.7711
"bianchong",26.501389,111.121111
"goalbhar",23.3833333,90.6833333
"angonfeme",3.4166667,11.1333333
"ban wang samraeng",16.25,100.3
"chakratala",23.45,90.8
